bill_id,customer_id,medicine,quantity,price,total,date,city
3731,63,Insulin,10,86,860,2026-04-05 10:44:55.765437,Bangalore
3732,44,Antacid,8,266,2128,2026-02-14 10:44:55.765437,Delhi
3733,142,Paracetamol,6,429,2574,2026-04-18 10:44:55.765437,Bangalore
3734,58,Paracetamol,2,33,66,2026-03-27 10:44:55.765437,Kolkata
3735,151,Antacid,9,281,2529,2026-01-26 10:44:55.765437,Mumbai
3736,66,Insulin,4,181,724,2026-02-08 10:44:55.765437,Kolkata
3737,138,Antacid,10,293,2930,2026-04-15 10:44:55.765437,Delhi
3738,191,Vitamin C,4,286,1144,2026-02-19 10:44:55.765437,Kolkata
3739,93,Aspirin,2,218,436,2026-02-03 10:44:55.765437,Delhi
3740,35,Amoxicillin,9,51,459,2026-04-05 10:44:55.765437,Delhi
3741,103,Insulin,1,113,113,2026-02-05 10:44:55.765437,Kolkata
3742,2,Cough Syrup,10,71,710,2026-03-28 10:44:55.765437,Mumbai
3743,31,Ibuprofen,2,83,166,2026-01-26 10:44:55.765437,Mumbai
3744,76,Paracetamol,8,128,1024,2026-03-23 10:44:55.765437,Mumbai
3745,24,Insulin,10,149,1490,2026-03-18 10:44:55.765437,Mumbai
3746,5,Insulin,6,180,1080,2026-03-07 10:44:55.765437,Mumbai
3747,199,Insulin,8,74,592,2026-04-18 10:44:55.765437,Mumbai
3748,167,Vitamin C,4,436,1744,2026-03-18 10:44:55.765437,Delhi
3749,182,Cough Syrup,6,429,2574,2026-02-14 10:44:55.765437,Kolkata
3750,167,Aspirin,3,67,201,2026-02-14 10:44:55.765437,Delhi
3751,91,Aspirin,5,212,1060,2026-03-01 10:44:55.765437,Mumbai
3752,186,Cough Syrup,9,152,1368,2026-03-04 10:44:55.765437,Mumbai
3753,95,Paracetamol,10,332,3320,2026-02-27 10:44:55.765437,Kolkata
3754,94,Paracetamol,2,491,982,2026-02-22 10:44:55.765437,Kolkata
3755,167,Cough Syrup,8,445,3560,2026-02-28 10:44:55.765437,Kolkata
3756,32,Aspirin,6,182,1092,2026-02-18 10:44:55.765437,Delhi
3757,65,Amoxicillin,9,231,2079,2026-03-24 10:44:55.765437,Kolkata
3758,128,Vitamin C,6,129,774,2026-03-18 10:44:55.765437,Mumbai
3759,123,Amoxicillin,5,303,1515,2026-04-08 10:44:55.765437,Kolkata
3760,106,Ibuprofen,2,334,668,2026-03-13 10:44:55.765437,Bangalore
3761,10,Aspirin,8,135,1080,2026-04-18 10:44:55.765437,Mumbai
3762,111,Paracetamol,10,248,2480,2026-02-11 10:44:55.765437,Delhi
3763,35,Vitamin C,8,471,3768,2026-03-20 10:44:55.765437,Kolkata
3764,9,Insulin,5,439,2195,2026-01-27 10:44:55.765437,Mumbai
3765,188,Aspirin,6,478,2868,2026-03-11 10:44:55.765437,Bangalore
3766,95,Cough Syrup,8,113,904,2026-03-29 10:44:55.765437,Delhi
3767,172,Ibuprofen,9,389,3501,2026-03-20 10:44:55.765437,Mumbai
3768,72,Antacid,1,456,456,2026-01-28 10:44:55.765437,Kolkata
3769,18,Paracetamol,3,417,1251,2026-03-05 10:44:55.765437,Delhi
3770,75,Vitamin C,2,183,366,2026-04-16 10:44:55.765437,Mumbai
3771,43,Amoxicillin,3,293,879,2026-03-29 10:44:55.765437,Mumbai
3772,47,Insulin,8,333,2664,2026-02-27 10:44:55.765437,Kolkata
3773,65,Paracetamol,3,47,141,2026-02-27 10:44:55.765437,Mumbai
3774,107,Antacid,2,110,220,2026-03-25 10:44:55.765437,Delhi
3775,115,Antacid,9,371,3339,2026-04-18 10:44:55.765437,Bangalore
3776,112,Antacid,1,335,335,2026-04-10 10:44:55.765437,Kolkata
3777,64,Amoxicillin,10,438,4380,2026-04-18 10:44:55.765437,Kolkata
3778,94,Ibuprofen,7,234,1638,2026-01-27 10:44:55.765437,Kolkata
3779,141,Ibuprofen,5,80,400,2026-02-02 10:44:55.765437,Kolkata
3780,37,Aspirin,9,248,2232,2026-03-19 10:44:55.765437,Delhi
3781,92,Insulin,1,295,295,2026-03-16 10:44:55.765437,Bangalore
3782,56,Aspirin,7,475,3325,2026-01-30 10:44:55.765437,Kolkata
3783,34,Vitamin C,1,360,360,2026-01-24 10:44:55.765437,Kolkata
3784,50,Insulin,9,75,675,2026-02-09 10:44:55.765437,Bangalore
3785,193,Amoxicillin,8,247,1976,2026-01-26 10:44:55.765437,Delhi
3786,108,Amoxicillin,1,347,347,2026-03-13 10:44:55.765437,Bangalore
3787,12,Cough Syrup,9,171,1539,2026-02-23 10:44:55.765437,Mumbai
3788,109,Insulin,1,331,331,2026-03-16 10:44:55.765437,Delhi
3789,91,Ibuprofen,1,231,231,2026-04-15 10:44:55.765437,Delhi
3790,14,Aspirin,3,319,957,2026-02-27 10:44:55.765437,Kolkata
3791,71,Antacid,10,104,1040,2026-03-28 10:44:55.765437,Kolkata
3792,77,Paracetamol,6,49,294,2026-01-29 10:44:55.765437,Bangalore
3793,110,Paracetamol,2,338,676,2026-03-02 10:44:55.765437,Delhi
3794,145,Amoxicillin,1,104,104,2026-03-13 10:44:55.765437,Bangalore
3795,70,Vitamin C,6,290,1740,2026-03-04 10:44:55.765437,Mumbai
3796,103,Vitamin C,2,364,728,2026-03-02 10:44:55.765437,Bangalore
3797,190,Paracetamol,10,61,610,2026-02-11 10:44:55.765437,Delhi
3798,72,Paracetamol,6,243,1458,2026-01-20 10:44:55.765437,Kolkata
3799,180,Aspirin,6,129,774,2026-03-30 10:44:55.765437,Kolkata
3800,142,Cough Syrup,4,44,176,2026-03-23 10:44:55.765437,Delhi
3801,141,Vitamin C,5,335,1675,2026-03-04 10:44:55.765437,Bangalore
3802,29,Paracetamol,2,215,430,2026-04-06 10:44:55.765437,Mumbai
3803,74,Cough Syrup,2,385,770,2026-01-22 10:44:55.765437,Kolkata
3804,129,Antacid,5,276,1380,2026-01-20 10:44:55.765437,Kolkata
3805,118,Ibuprofen,7,342,2394,2026-02-22 10:44:55.765437,Delhi
3806,185,Aspirin,7,401,2807,2026-02-17 10:44:55.765437,Delhi
3807,192,Ibuprofen,4,67,268,2026-01-20 10:44:55.765437,Bangalore
3808,62,Antacid,1,426,426,2026-02-15 10:44:55.765437,Bangalore
3809,26,Paracetamol,5,51,255,2026-03-22 10:44:55.765437,Kolkata
3810,180,Vitamin C,3,130,390,2026-04-17 10:44:55.765437,Kolkata
3811,146,Aspirin,5,288,1440,2026-04-19 10:44:55.765437,Kolkata
3812,117,Cough Syrup,1,32,32,2026-04-12 10:44:55.765437,Kolkata
3813,70,Ibuprofen,9,192,1728,2026-02-03 10:44:55.765437,Mumbai
3814,72,Amoxicillin,1,312,312,2026-03-10 10:44:55.765437,Delhi
3815,60,Antacid,7,491,3437,2026-03-13 10:44:55.765437,Kolkata
3816,99,Cough Syrup,9,56,504,2026-03-23 10:44:55.765437,Bangalore
3817,130,Insulin,8,48,384,2026-02-02 10:44:55.765437,Bangalore
3818,105,Vitamin C,6,395,2370,2026-02-20 10:44:55.765437,Bangalore
3819,153,Amoxicillin,10,233,2330,2026-02-23 10:44:55.765437,Delhi
3820,141,Ibuprofen,3,253,759,2026-02-26 10:44:55.765437,Delhi
3821,33,Ibuprofen,9,427,3843,2026-03-31 10:44:55.765437,Delhi
3822,197,Amoxicillin,10,424,4240,2026-04-15 10:44:55.765437,Kolkata
3823,178,Antacid,7,170,1190,2026-03-26 10:44:55.765437,Delhi
3824,146,Cough Syrup,7,495,3465,2026-03-27 10:44:55.765437,Mumbai
3825,16,Vitamin C,3,163,489,2026-03-08 10:44:55.765437,Mumbai
3826,1,Amoxicillin,3,486,1458,2026-04-16 10:44:55.765437,Delhi
3827,174,Cough Syrup,10,488,4880,2026-03-23 10:44:55.765437,Kolkata
3828,66,Paracetamol,10,37,370,2026-04-11 10:44:55.765437,Delhi
3829,154,Aspirin,6,27,162,2026-02-07 10:44:55.765437,Delhi
3830,15,Cough Syrup,10,500,5000,2026-03-17 10:44:55.765437,Kolkata
3831,183,Paracetamol,2,252,504,2026-02-13 10:44:55.765437,Delhi
3832,26,Amoxicillin,6,392,2352,2026-04-04 10:44:55.765437,Bangalore
3833,166,Aspirin,2,181,362,2026-02-04 10:44:55.765437,Delhi
3834,159,Insulin,7,99,693,2026-02-09 10:44:55.765437,Kolkata
3835,195,Amoxicillin,9,244,2196,2026-02-19 10:44:55.765437,Bangalore
3836,195,Amoxicillin,4,491,1964,2026-01-30 10:44:55.765437,Kolkata
3837,44,Amoxicillin,6,308,1848,2026-01-30 10:44:55.765437,Kolkata
3838,185,Cough Syrup,3,221,663,2026-04-08 10:44:55.765437,Delhi
3839,83,Antacid,10,473,4730,2026-03-15 10:44:55.765437,Kolkata
3840,87,Aspirin,9,447,4023,2026-03-27 10:44:55.765437,Bangalore
3841,61,Antacid,1,349,349,2026-03-04 10:44:55.765437,Kolkata
3842,148,Ibuprofen,7,69,483,2026-02-01 10:44:55.765437,Kolkata
3843,105,Insulin,8,355,2840,2026-03-11 10:44:55.765437,Delhi
3844,78,Vitamin C,5,376,1880,2026-04-11 10:44:55.765437,Delhi
3845,93,Paracetamol,7,476,3332,2026-03-20 10:44:55.765437,Mumbai
3846,55,Vitamin C,1,84,84,2026-04-02 10:44:55.765437,Delhi
3847,63,Aspirin,2,34,68,2026-01-20 10:44:55.765437,Bangalore
3848,185,Paracetamol,1,262,262,2026-04-05 10:44:55.765437,Mumbai
3849,152,Vitamin C,9,400,3600,2026-02-23 10:44:55.765437,Kolkata
3850,89,Cough Syrup,1,404,404,2026-01-27 10:44:55.765437,Delhi
3851,125,Antacid,2,64,128,2026-03-04 10:44:55.765437,Kolkata
3852,64,Aspirin,3,489,1467,2026-03-15 10:44:55.765437,Bangalore
3853,141,Insulin,5,319,1595,2026-02-28 10:44:55.765437,Kolkata
3854,55,Antacid,5,458,2290,2026-03-12 10:44:55.765437,Mumbai
3855,72,Cough Syrup,4,482,1928,2026-04-04 10:44:55.765437,Delhi
3856,197,Ibuprofen,10,386,3860,2026-02-12 10:44:55.765437,Mumbai
3857,112,Vitamin C,6,481,2886,2026-02-20 10:44:55.765437,Mumbai
3858,76,Aspirin,1,415,415,2026-03-16 10:44:55.765437,Kolkata
3859,118,Insulin,7,330,2310,2026-03-20 10:44:55.765437,Mumbai
3860,171,Antacid,7,51,357,2026-01-27 10:44:55.765437,Mumbai
3861,131,Vitamin C,1,329,329,2026-04-07 10:44:55.765437,Bangalore
3862,10,Antacid,2,411,822,2026-03-17 10:44:55.765437,Mumbai
3863,74,Antacid,4,282,1128,2026-02-07 10:44:55.765437,Kolkata
3864,117,Aspirin,3,320,960,2026-02-24 10:44:55.765437,Kolkata
3865,100,Vitamin C,8,142,1136,2026-02-07 10:44:55.765437,Kolkata
3866,50,Paracetamol,8,157,1256,2026-03-21 10:44:55.765437,Bangalore
3867,30,Cough Syrup,8,408,3264,2026-04-08 10:44:55.765437,Delhi
3868,163,Vitamin C,1,88,88,2026-04-17 10:44:55.765437,Bangalore
3869,43,Amoxicillin,2,135,270,2026-03-01 10:44:55.765437,Delhi
3870,149,Aspirin,2,491,982,2026-01-29 10:44:55.765437,Delhi
3871,4,Aspirin,7,370,2590,2026-02-01 10:44:55.765437,Bangalore
3872,147,Amoxicillin,5,196,980,2026-03-18 10:44:55.765437,Kolkata
3873,39,Insulin,9,165,1485,2026-04-17 10:44:55.765437,Bangalore
3874,8,Antacid,7,259,1813,2026-03-13 10:44:55.765437,Bangalore
3875,197,Ibuprofen,7,324,2268,2026-03-22 10:44:55.765437,Delhi
3876,37,Cough Syrup,6,225,1350,2026-03-27 10:44:55.765437,Bangalore
3877,100,Antacid,2,136,272,2026-02-03 10:44:55.765437,Delhi
3878,175,Aspirin,7,210,1470,2026-03-10 10:44:55.765437,Kolkata
3879,195,Antacid,4,490,1960,2026-02-03 10:44:55.765437,Mumbai
3880,120,Aspirin,2,198,396,2026-02-12 10:44:55.765437,Bangalore
3881,140,Paracetamol,7,187,1309,2026-04-12 10:44:55.765437,Mumbai
3882,72,Ibuprofen,6,55,330,2026-02-26 10:44:55.765437,Kolkata
3883,125,Amoxicillin,5,126,630,2026-03-25 10:44:55.765437,Bangalore
3884,195,Aspirin,6,438,2628,2026-03-31 10:44:55.765437,Kolkata
3885,112,Cough Syrup,9,336,3024,2026-03-17 10:44:55.765437,Kolkata
3886,51,Amoxicillin,10,434,4340,2026-01-29 10:44:55.765437,Delhi
3887,88,Paracetamol,5,277,1385,2026-02-01 10:44:55.765437,Delhi
3888,157,Vitamin C,2,132,264,2026-03-23 10:44:55.765437,Bangalore
3889,158,Insulin,1,361,361,2026-03-26 10:44:55.765437,Bangalore
3890,29,Cough Syrup,2,297,594,2026-03-02 10:44:55.765437,Bangalore
3891,184,Amoxicillin,1,238,238,2026-02-09 10:44:55.765437,Kolkata
3892,51,Vitamin C,9,191,1719,2026-03-29 10:44:55.765437,Mumbai
3893,200,Amoxicillin,7,431,3017,2026-04-01 10:44:55.765437,Delhi
3894,124,Vitamin C,9,53,477,2026-03-20 10:44:55.765437,Delhi
3895,138,Vitamin C,8,210,1680,2026-03-14 10:44:55.765437,Delhi
3896,192,Ibuprofen,6,261,1566,2026-04-01 10:44:55.765437,Bangalore
3897,37,Cough Syrup,6,339,2034,2026-03-12 10:44:55.765437,Mumbai
3898,21,Aspirin,3,466,1398,2026-03-05 10:44:55.765437,Delhi
3899,136,Paracetamol,6,192,1152,2026-02-19 10:44:55.765437,Mumbai
3900,184,Cough Syrup,2,63,126,2026-01-20 10:44:55.765437,Kolkata
3901,114,Antacid,7,206,1442,2026-03-27 10:44:55.765437,Bangalore
3902,168,Cough Syrup,10,208,2080,2026-03-22 10:44:55.765437,Mumbai
3903,91,Vitamin C,1,65,65,2026-02-23 10:44:55.765437,Kolkata
3904,44,Antacid,1,194,194,2026-01-29 10:44:55.765437,Delhi
3905,110,Paracetamol,7,209,1463,2026-03-15 10:44:55.765437,Delhi
3906,67,Amoxicillin,8,81,648,2026-04-12 10:44:55.765437,Bangalore
3907,25,Ibuprofen,5,125,625,2026-01-25 10:44:55.765437,Kolkata
3908,151,Vitamin C,9,119,1071,2026-02-08 10:44:55.765437,Bangalore
3909,6,Antacid,8,302,2416,2026-04-01 10:44:55.765437,Delhi
3910,65,Insulin,8,113,904,2026-04-15 10:44:55.765437,Delhi
3911,115,Amoxicillin,3,90,270,2026-01-31 10:44:55.765437,Kolkata
3912,91,Cough Syrup,6,447,2682,2026-02-13 10:44:55.765437,Kolkata
3913,108,Antacid,2,338,676,2026-02-19 10:44:55.765437,Mumbai
3914,193,Cough Syrup,4,302,1208,2026-03-06 10:44:55.765437,Kolkata
3915,24,Ibuprofen,4,408,1632,2026-02-17 10:44:55.765437,Bangalore
3916,95,Aspirin,3,192,576,2026-03-25 10:44:55.765437,Mumbai
3917,26,Ibuprofen,4,359,1436,2026-04-15 10:44:55.765437,Delhi
3918,143,Antacid,7,163,1141,2026-01-23 10:44:55.765437,Delhi
3919,62,Paracetamol,1,478,478,2026-02-12 10:44:55.765437,Kolkata
3920,51,Antacid,6,307,1842,2026-03-21 10:44:55.765437,Mumbai
3921,116,Vitamin C,10,434,4340,2026-03-02 10:44:55.765437,Kolkata
3922,58,Aspirin,2,288,576,2026-01-28 10:44:55.765437,Bangalore
3923,104,Paracetamol,3,37,111,2026-02-28 10:44:55.765437,Mumbai
3924,173,Ibuprofen,1,235,235,2026-02-28 10:44:55.765437,Mumbai
3925,72,Antacid,9,353,3177,2026-03-27 10:44:55.765437,Kolkata
3926,59,Amoxicillin,6,292,1752,2026-04-18 10:44:55.765437,Kolkata
3927,122,Cough Syrup,6,65,390,2026-04-19 10:44:55.765437,Mumbai
3928,158,Antacid,1,193,193,2026-03-05 10:44:55.765437,Mumbai
3929,191,Ibuprofen,10,475,4750,2026-03-09 10:44:55.765437,Bangalore
3930,22,Vitamin C,9,452,4068,2026-03-03 10:44:55.765437,Mumbai
3931,173,Paracetamol,4,148,592,2026-03-16 10:44:55.765437,Kolkata
3932,3,Cough Syrup,5,51,255,2026-02-20 10:44:55.765437,Bangalore
3933,62,Antacid,6,370,2220,2026-02-18 10:44:55.765437,Mumbai
3934,70,Antacid,2,357,714,2026-02-26 10:44:55.765437,Delhi
3935,24,Paracetamol,9,475,4275,2026-03-05 10:44:55.765437,Delhi
3936,198,Paracetamol,2,354,708,2026-03-28 10:44:55.765437,Delhi
3937,97,Antacid,2,74,148,2026-02-17 10:44:55.765437,Kolkata
3938,62,Antacid,10,432,4320,2026-02-18 10:44:55.765437,Bangalore
3939,84,Ibuprofen,9,89,801,2026-02-24 10:44:55.765437,Kolkata
3940,93,Antacid,9,355,3195,2026-04-04 10:44:55.765437,Kolkata
3941,29,Insulin,7,397,2779,2026-03-29 10:44:55.765437,Bangalore
3942,2,Insulin,7,66,462,2026-03-18 10:44:55.765437,Kolkata
3943,4,Paracetamol,4,493,1972,2026-03-31 10:44:55.765437,Delhi
3944,159,Cough Syrup,3,109,327,2026-03-10 10:44:55.765437,Delhi
3945,160,Paracetamol,4,21,84,2026-01-25 10:44:55.765437,Mumbai
3946,66,Vitamin C,4,218,872,2026-01-19 10:44:55.765437,Mumbai
3947,38,Cough Syrup,4,29,116,2026-03-10 10:44:55.765437,Bangalore
3948,110,Antacid,8,31,248,2026-02-09 10:44:55.765437,Delhi
3949,117,Cough Syrup,2,407,814,2026-01-19 10:44:55.765437,Kolkata
3950,116,Ibuprofen,10,354,3540,2026-03-19 10:44:55.765437,Bangalore
3951,166,Ibuprofen,2,310,620,2026-03-21 10:44:55.765437,Kolkata
3952,34,Aspirin,5,287,1435,2026-02-18 10:44:55.765437,Mumbai
3953,161,Vitamin C,4,379,1516,2026-02-07 10:44:55.765437,Bangalore
3954,184,Amoxicillin,4,431,1724,2026-01-29 10:44:55.765437,Mumbai
3955,5,Cough Syrup,5,83,415,2026-03-05 10:44:55.765437,Mumbai
3956,144,Insulin,1,76,76,2026-03-01 10:44:55.765437,Delhi
3957,11,Amoxicillin,2,106,212,2026-03-03 10:44:55.765437,Bangalore
3958,100,Ibuprofen,10,124,1240,2026-01-29 10:44:55.765437,Kolkata
3959,72,Cough Syrup,10,129,1290,2026-01-25 10:44:55.765437,Kolkata
3960,84,Aspirin,3,261,783,2026-01-24 10:44:55.765437,Kolkata
3961,47,Paracetamol,8,92,736,2026-01-24 10:44:55.765437,Bangalore
3962,86,Antacid,8,292,2336,2026-03-31 10:44:55.765437,Bangalore
3963,153,Antacid,7,460,3220,2026-02-09 10:44:55.765437,Mumbai
3964,74,Paracetamol,2,359,718,2026-02-07 10:44:55.765437,Mumbai
3965,158,Aspirin,2,332,664,2026-03-11 10:44:55.765437,Delhi
3966,110,Aspirin,9,450,4050,2026-03-03 10:44:55.765437,Bangalore
3967,105,Amoxicillin,9,390,3510,2026-02-10 10:44:55.765437,Kolkata
3968,175,Vitamin C,10,81,810,2026-02-20 10:44:55.765437,Delhi
3969,53,Ibuprofen,1,222,222,2026-01-30 10:44:55.765437,Delhi
3970,46,Insulin,4,28,112,2026-04-18 10:44:55.765437,Mumbai
3971,92,Cough Syrup,7,315,2205,2026-02-04 10:44:55.765437,Bangalore
3972,38,Vitamin C,1,476,476,2026-02-22 10:44:55.765437,Mumbai
3973,199,Paracetamol,1,230,230,2026-03-12 10:44:55.765437,Bangalore
3974,138,Aspirin,1,170,170,2026-03-29 10:44:55.765437,Bangalore
3975,61,Paracetamol,7,412,2884,2026-02-19 10:44:55.765437,Delhi
3976,141,Aspirin,9,219,1971,2026-01-20 10:44:55.765437,Kolkata
3977,121,Vitamin C,3,137,411,2026-02-01 10:44:55.765437,Bangalore
3978,200,Antacid,10,39,390,2026-03-18 10:44:55.765437,Mumbai
3979,64,Vitamin C,9,316,2844,2026-03-01 10:44:55.765437,Kolkata
3980,12,Insulin,1,150,150,2026-02-07 10:44:55.765437,Delhi
3981,94,Paracetamol,7,340,2380,2026-03-14 10:44:55.765437,Mumbai
3982,29,Amoxicillin,1,241,241,2026-04-15 10:44:55.765437,Mumbai
3983,43,Cough Syrup,8,268,2144,2026-04-01 10:44:55.765437,Mumbai
3984,161,Insulin,5,217,1085,2026-04-11 10:44:55.765437,Kolkata
3985,195,Amoxicillin,4,436,1744,2026-02-04 10:44:55.765437,Bangalore
3986,1,Antacid,1,33,33,2026-01-22 10:44:55.765437,Bangalore
3987,116,Paracetamol,1,79,79,2026-01-29 10:44:55.765437,Delhi
3988,35,Ibuprofen,4,395,1580,2026-02-11 10:44:55.765437,Delhi
3989,162,Antacid,5,162,810,2026-04-05 10:44:55.765437,Mumbai
3990,46,Cough Syrup,3,470,1410,2026-01-20 10:44:55.765437,Mumbai
3991,17,Aspirin,1,405,405,2026-03-23 10:44:55.765437,Bangalore
3992,116,Antacid,4,491,1964,2026-03-23 10:44:55.765437,Bangalore
3993,4,Aspirin,10,224,2240,2026-03-12 10:44:55.765437,Kolkata
3994,116,Ibuprofen,4,49,196,2026-04-09 10:44:55.765437,Delhi
3995,49,Paracetamol,3,369,1107,2026-03-25 10:44:55.765437,Delhi
3996,108,Amoxicillin,3,68,204,2026-02-12 10:44:55.765437,Delhi
3997,49,Amoxicillin,6,339,2034,2026-02-05 10:44:55.765437,Mumbai
3998,70,Ibuprofen,10,239,2390,2026-04-10 10:44:55.765437,Kolkata
3999,30,Amoxicillin,6,175,1050,2026-01-26 10:44:55.765437,Mumbai
4000,101,Insulin,4,378,1512,2026-02-17 10:44:55.765437,Kolkata
4001,189,Aspirin,9,136,1224,2026-02-12 10:44:55.765437,Bangalore
4002,198,Insulin,5,354,1770,2026-02-07 10:44:55.765437,Delhi
4003,128,Ibuprofen,7,383,2681,2026-04-07 10:44:55.765437,Mumbai
4004,120,Cough Syrup,10,484,4840,2026-02-11 10:44:55.765437,Delhi
4005,49,Aspirin,10,370,3700,2026-03-17 10:44:55.765437,Mumbai
4006,72,Antacid,4,179,716,2026-01-21 10:44:55.765437,Bangalore
4007,28,Amoxicillin,4,138,552,2026-03-17 10:44:55.765437,Delhi
4008,60,Paracetamol,8,148,1184,2026-03-30 10:44:55.765437,Kolkata
4009,186,Insulin,6,285,1710,2026-02-15 10:44:55.765437,Kolkata
4010,58,Antacid,8,361,2888,2026-02-15 10:44:55.765437,Delhi
4011,106,Cough Syrup,8,498,3984,2026-03-04 10:44:55.765437,Bangalore
4012,90,Aspirin,6,337,2022,2026-03-04 10:44:55.765437,Kolkata
4013,171,Antacid,7,278,1946,2026-03-16 10:44:55.765437,Mumbai
4014,14,Insulin,4,69,276,2026-03-18 10:44:55.765437,Kolkata
4015,47,Antacid,6,324,1944,2026-04-12 10:44:55.765437,Mumbai
4016,178,Amoxicillin,7,449,3143,2026-03-04 10:44:55.765437,Delhi
4017,29,Vitamin C,4,319,1276,2026-03-31 10:44:55.765437,Bangalore
4018,18,Aspirin,10,427,4270,2026-02-27 10:44:55.765437,Mumbai
4019,97,Insulin,9,287,2583,2026-01-28 10:44:55.765437,Bangalore
4020,92,Insulin,2,137,274,2026-01-28 10:44:55.765437,Bangalore
4021,97,Insulin,7,279,1953,2026-02-05 10:44:55.765437,Mumbai
4022,66,Antacid,8,187,1496,2026-02-05 10:44:55.765437,Delhi
4023,171,Antacid,3,316,948,2026-02-09 10:44:55.765437,Delhi
4024,149,Insulin,1,276,276,2026-03-31 10:44:55.765437,Delhi
4025,29,Insulin,2,393,786,2026-03-26 10:44:55.765437,Bangalore
4026,82,Ibuprofen,6,404,2424,2026-03-17 10:44:55.765437,Kolkata
4027,50,Paracetamol,4,149,596,2026-04-12 10:44:55.765437,Delhi
4028,89,Amoxicillin,6,117,702,2026-03-19 10:44:55.765437,Bangalore
4029,170,Vitamin C,8,290,2320,2026-02-12 10:44:55.765437,Bangalore
4030,41,Cough Syrup,1,193,193,2026-04-12 10:44:55.765437,Kolkata
4031,118,Antacid,8,350,2800,2026-04-03 10:44:55.765437,Delhi
4032,136,Paracetamol,4,276,1104,2026-02-13 10:44:55.765437,Kolkata
4033,98,Antacid,9,343,3087,2026-01-25 10:44:55.765437,Bangalore
4034,113,Vitamin C,10,355,3550,2026-04-07 10:44:55.765437,Mumbai
4035,40,Insulin,2,384,768,2026-02-17 10:44:55.765437,Kolkata
4036,174,Paracetamol,1,191,191,2026-02-07 10:44:55.765437,Mumbai
4037,54,Cough Syrup,2,128,256,2026-04-09 10:44:55.765437,Bangalore
4038,138,Cough Syrup,8,486,3888,2026-02-12 10:44:55.765437,Mumbai
4039,101,Antacid,9,45,405,2026-03-10 10:44:55.765437,Delhi
4040,84,Aspirin,3,298,894,2026-02-17 10:44:55.765437,Kolkata
4041,194,Vitamin C,9,82,738,2026-02-24 10:44:55.765437,Mumbai
4042,73,Antacid,4,284,1136,2026-02-25 10:44:55.765437,Bangalore
4043,167,Insulin,10,156,1560,2026-02-23 10:44:55.765437,Bangalore
4044,99,Amoxicillin,9,413,3717,2026-03-01 10:44:55.765437,Kolkata
4045,160,Ibuprofen,7,489,3423,2026-02-21 10:44:55.765437,Mumbai
4046,19,Vitamin C,5,63,315,2026-02-17 10:44:55.765437,Delhi
4047,139,Paracetamol,1,322,322,2026-01-23 10:44:55.765437,Bangalore
4048,35,Vitamin C,5,368,1840,2026-04-07 10:44:55.765437,Delhi
4049,200,Paracetamol,5,211,1055,2026-03-13 10:44:55.765437,Delhi
4050,37,Aspirin,10,332,3320,2026-02-06 10:44:55.765437,Mumbai
4051,84,Paracetamol,9,117,1053,2026-02-23 10:44:55.765437,Kolkata
4052,51,Amoxicillin,4,358,1432,2026-02-03 10:44:55.765437,Mumbai
4053,110,Paracetamol,2,53,106,2026-04-19 10:44:55.765437,Kolkata
4054,50,Ibuprofen,4,480,1920,2026-04-19 10:44:55.765437,Delhi
4055,102,Ibuprofen,1,396,396,2026-01-29 10:44:55.765437,Delhi
4056,135,Insulin,1,487,487,2026-04-12 10:44:55.765437,Mumbai
4057,64,Paracetamol,5,47,235,2026-03-18 10:44:55.765437,Mumbai
4058,77,Aspirin,6,43,258,2026-03-16 10:44:55.765437,Kolkata
4059,45,Paracetamol,2,122,244,2026-04-04 10:44:55.765437,Delhi
4060,184,Insulin,2,278,556,2026-04-15 10:44:55.765437,Kolkata
4061,127,Amoxicillin,4,463,1852,2026-02-10 10:44:55.765437,Mumbai
4062,200,Cough Syrup,10,180,1800,2026-02-06 10:44:55.765437,Kolkata
4063,40,Vitamin C,2,470,940,2026-01-21 10:44:55.765437,Bangalore
4064,45,Paracetamol,9,76,684,2026-01-27 10:44:55.765437,Kolkata
4065,108,Antacid,9,249,2241,2026-04-04 10:44:55.765437,Mumbai
4066,79,Amoxicillin,1,440,440,2026-01-19 10:44:55.765437,Bangalore
4067,71,Vitamin C,1,58,58,2026-03-27 10:44:55.765437,Delhi
4068,33,Insulin,7,340,2380,2026-01-21 10:44:55.765437,Delhi
4069,90,Ibuprofen,10,369,3690,2026-02-20 10:44:55.765437,Mumbai
4070,78,Cough Syrup,2,184,368,2026-01-26 10:44:55.765437,Delhi
4071,186,Vitamin C,3,221,663,2026-01-24 10:44:55.765437,Kolkata
4072,43,Insulin,4,375,1500,2026-03-06 10:44:55.765437,Mumbai
4073,136,Aspirin,10,367,3670,2026-03-13 10:44:55.765437,Mumbai
4074,55,Insulin,9,95,855,2026-04-03 10:44:55.765437,Mumbai
4075,18,Vitamin C,2,482,964,2026-01-21 10:44:55.765437,Delhi
4076,164,Vitamin C,5,203,1015,2026-03-28 10:44:55.765437,Delhi
4077,108,Vitamin C,9,145,1305,2026-03-11 10:44:55.765437,Delhi
4078,107,Vitamin C,6,226,1356,2026-02-04 10:44:55.765437,Kolkata
4079,94,Insulin,5,215,1075,2026-03-05 10:44:55.765437,Mumbai
